"numCalls";"avgduration";"avgweekend1weekday0";"avgday1night0";"avgout1in0";"avgSMS1";"avgVoiceCall1";"avglongDuration1";"";"";"";"";""
0.703354234208557;1.96926898779847;1.30218035185383;0.880698545143346;1.00314989285165;0.696552111009178;1.06863798631155;2.89301604516003;0;0;0;0;0
1.01345256332609;2.91259663439587;1.11675766334797;0.824918699186993;1.04304089918915;0.696163606686285;1.0687258635233;5.10911821139568;0.00144472292065581;0.000111234705228031;0.00068032456629068;0.00336748979484744;0
0.911653425487191;2.33850457573274;0.995307426042895;0.788471972614464;0.990760961781377;0.892186625046169;1.02438670105399;3.93090848419121;0;0.000222469410456062;0.000222469410456062;0.00201381278171846;0.0203863996947362
0.703354234208557;1.96926898779847;1.30218035185384;0.880698545143347;1.00314989285165;0.696552111009178;1.06863798631155;2.89301604516004;0.00202375113672358;0.0142898174336886;0.00130412102243088;0.000799395306709258;0.00394719350677755
0.621817663614664;4.58585226459656;1.35413767262606;0.909610611895593;1.24741927024864;0.141487853406884;1.1941899980327;8.9428547593226;0;0;0;0;0
0.615779418575653;0.739850247502665;0.91270340434643;1.13925224646983;1.0689644645125;0.474963475331514;1.11875992913679;0.346839284224577;0;0.0237677681398804;0.0499825227673111;0.0137716174189695;0.00354694940845163
0.703354234208557;1.96926898779847;1.30218035185384;0.880698545143347;1.00314989285165;0.696552111009178;1.06863798631155;2.89301604516004;0.00250516927392854;0.00221933887830886;0.00330360502655885;0.0124892068385734;0.00184695838896025
0.962129039153515;0.630566638458958;1.01691467722942;0.996968335472828;0.898390461026396;2.34532901242658;0.695695117054332;0.475932259948277;0.00251819531033219;0.0138069628223756;0.0235881244132421;0;0.00738711722076097
0.621817663614664;4.58585226459656;1.35413767262606;0.909610611895593;1.24741927024864;0.141487853406884;1.1941899980327;8.9428547593226;0;0;0;0;0
1.01345256332609;2.91259663439587;1.11675766334797;0.824918699186993;1.04304089918915;0.696163606686285;1.0687258635233;5.10911821139568;0;0.00336748979484744;0.00068032456629068;0.000111234705228031;0.00144472292065581
1.96760126830311;0.752000410688769;0.980257288655747;0.823593281985452;0.912151496506181;1.73486292638176;0.833778670698283;0.626595478434971;2.75980127377023e-05;0.00801382746297878;0.0168374734560707;0.00353086816334812;0.01890565819865
0.74748978977131;2.04191801874074;1.35472809672574;0.898601548216439;0.996440974507986;0.71295882105099;1.06492689264399;2.97105955694427;0.0136949523519027;0.00239462372259627;0.00220772851278936;0.00142267747901551;0.00278347316484388
1.87825893334283;0.728244724120102;1.04791421332477;0.825590393667095;0.87283476645317;2.07149601467837;0.757634402951488;0.640347876866605;0.00209946275530083;0;0.0251690986989443;0.0138330258386164;0.00606840939191256
0.962129039153515;0.630566638458958;1.01691467722942;0.996968335472828;0.898390461026396;2.34532901242658;0.695695117054332;0.475932259948277;0.0110970016880267;0.00471003332306572;0;0.00561524791087491;0.0258781168447437
0.531346492781444;0.719479558257998;0.89970213543077;1.16449948400413;1.07014051998008;0.636998278038295;1.08210868530323;0.313263388278478;0.0126367160403974;0.0139969661355249;0.00288418989435363;0.0371451411721695;0.0215091651575285
0.74748978977131;2.04191801874074;1.35472809672574;0.898601548216439;0.996440974507986;0.71295882105099;1.06492689264399;2.97105955694427;0.00278347316484388;0.00242109695815512;0.00360393275624602;0.0133657754212112;0.000329176930691501
1.01345256332609;2.91259663439587;1.11675766334797;0.824918699186993;1.04304089918915;0.696163606686285;1.0687258635233;5.10911821139568;0.00144472292065581;0.00336748979484744;0.000111234705228031;0;0.00068032456629068
1.96760126830311;0.752000410688769;0.980257288655747;0.823593281985452;0.912151496506181;1.73486292638176;0.833778670698283;0.626595478434971;2.75980127377023e-05;0.00353086816334812;0.00801382746297878;0.01890565819865;0.0168374734560707
1.90857173394136;0.887060225224269;0.891392784498447;0.798245614035088;0.99627437403485;0.747419072355331;1.05713220254024;0.688933844998748;0.0169326947079419;2.12440516655336e-05;0.0145077205885855;0.0103289326319435;0
0.598284479633173;0.72428152178745;0.88193731619615;1.15481059175917;1.07031024812167;0.547392493031907;1.10237694508634;0.333358687597839;0.00884100630332556;0.0171429615903609;0.0472167203554647;0.00269289386374627;0.0103890945412498
