"numCalls";"avgduration";"avgweekend1weekday0";"avgday1night0";"avgout1in0";"avgSMS1";"avgVoiceCall1";"avglongDuration1";"";"";"";"";""
0.565533537695152;0.851698349415593;0.968869903448875;1.1203415285297;1.03379276976133;0.623496406813095;1.08516272286934;0.620032208805917;0;0;0;0;0
1.79477715629342;0.666485288136876;1.03295618777433;0.873056803594352;0.860466630902943;2.30937585633779;0.703827492743898;0.559877367147743;0.00265028983052697;0.00345311360558171;0.0163433685750372;0.0214556921855628;0
0.621817663614664;4.58585226459656;1.35413767262606;0.909610611895593;1.24741927024864;0.141487853406884;1.1941899980327;8.9428547593226;0;0;0;0;0
0.621817663614664;4.58585226459656;1.35413767262606;0.909610611895593;1.24741927024864;0.141487853406884;1.1941899980327;8.9428547593226;0;0;0;0;0
0.565533537695152;0.851698349415593;0.968869903448875;1.1203415285297;1.03379276976133;0.623496406813094;1.08516272286934;0.620032208805916;0.00525872114372257;0.0373654388726611;0;0.0192346556690035;0.00975520456316647
1.01345256332609;2.91259663439587;1.11675766334797;0.824918699186993;1.04304089918915;0.696163606686285;1.0687258635233;5.10911821139568;0;0.00336748979484744;0.00068032456629068;0.000111234705228031;0.00144472292065581
2.10147137411379;0.903708711554405;0.860668022695643;0.796643132220796;1.00924657945117;0.753851286144901;1.05567727661042;0.783098356552932;0.0274453546425881;0.00778630891005933;2.61465251268106e-05;0.0166510654226271;0.00369150443245686
2.36708740854994;0.799735279732881;0.881459767291993;0.797844773339375;0.961486985879243;1.28027852748095;0.936602776191202;0.630099274213731;0.00396406288608975;0.0238435075280887;0.00558950571383116;0;0.0101194240702515
0.581791300010689;0.957946886989713;0.99462049031153;1.10309905862217;0.975245904168073;1.2443466812815;0.944730331719069;1.01551680987737;0.00576384918629624;0.00937500664103247;0.00809821954090312;0.000250156347717323;0.012865426646787
0.615779418575653;0.739850247502665;0.91270340434643;1.13925224646983;1.0689644645125;0.474963475331514;1.11875992913679;0.346839284224577;0;0.0268959924144916;0.0216347621153097;0.0393363873581775;0.00320171584663391
0.911653425487191;2.33850457573274;0.995307426042895;0.788471972614464;0.990760961781377;0.892186625046169;1.02438670105399;3.93090848419121;0;0.00201381278171846;0.000111234705228031;0.000111234705228031;0.0206088691051923
2.12202290318733;0.739679768836264;0.948079915721403;0.791752990642035;0.920466227014796;1.64689692969392;0.853676020772528;0.579598913315512;0.0247934859059614;0.00726468727228748;0.00182561978721811;0;0.0144172736416727
0.621817663614664;4.58585226459656;1.35413767262606;0.909610611895593;1.24741927024864;0.141487853406884;1.1941899980327;8.9428547593226;0;0;0;0;0
1.01345256332609;2.91259663439587;1.11675766334797;0.824918699186993;1.04304089918915;0.696163606686285;1.0687258635233;5.10911821139568;0.00336748979484744;0.00144472292065581;0;0.00068032456629068;0.000111234705228031
1.01345256332609;2.91259663439587;1.11675766334797;0.824918699186993;1.04304089918915;0.696163606686285;1.0687258635233;5.10911821139568;0.000111234705228031;0.00336748979484744;0;0.000111234705228031;0.00201381278171846
0.607423135843813;0.734459859476291;0.902596081789958;1.11049593495935;1.07548710934844;0.426144067291768;1.12980256934731;0.321375935040739;0.0419221135757251;0.0223929138309866;0.00305194637891244;0.00951482169925729;0.0154091664030407
0.561651347275168;1.29037261885458;1.1668748290095;0.995641046213094;0.981399078598496;0.8360974428016;1.03707371804373;1.56069770028642;0.000999742002063983;0.0125387104486579;0.00926740110381783;0.000652060511215442;0.00885260700904685
0.597974990202715;0.702755939522;0.898165792384827;1.15246640992726;1.06888675982374;0.624761416844388;1.08487658563009;0.307566530407942;0.00214438876715718;0.0125911930687721;0.0209297622733623;0.0142933861869677;0.0361023959220405
0.473159609290346;0.776849895751272;0.938756317763371;1.17666911925859;1.05407799465417;0.712688372520126;1.06498806638496;0.481971322591344;0.0233354012826952;0.00239176722946399;0.0314558509149414;0.0162954863855448;0
0.561651347275168;1.29037261885458;1.1668748290095;0.995641046213094;0.981399078598496;0.8360974428016;1.03707371804373;1.56069770028642;0.011805155352668;0.00135918072161551;0.012063542062757;0.00165180251327942;0.00543084042448207
